"id";"coder";"entry_date";"file_name";"emp_state";"emp_state_other";"emp_city";"emp_institution";"emp_department";"job_title";"prof_denomination";"job_published";"job_deadline";"job_start";"job_asap";"job_position";"job_position_other";"job_has_tenure";"job_qualification_option";"job_has_scholarship";"job_phd_program";"job_has_limit";"job_limit_year";"job_limit_month";"job_extension";"job_extension_conc";"job_pay";"job_pay_other";"job_percentage";"job_third_party_fund";"job_teaching";"job_teaching_other";"job_require_exam";"job_subject_exam";"job_topic_require";"job_topic_task";"job_topic_conc";"job_method_require";"job_method_task";"job_method_conc";"job_software_require";"job_software_task";"job_software_conc";"job_research_require";"job_research_task";"job_research_conc";"job_funding_require";"job_funding_task";"job_funding_conc";"job_coordinate_require";"job_coordinate_task";"job_coordinate_conc";"job_teaching_require";"job_teaching_task";"job_teaching_conc";"job_admin_require";"job_admin_task";"job_admin_conc";"job_nonacademic_require";"job_non_academic_conc";"job_quali_require";"job_quali_task";"job_other_require";"job_other_require_conc";"job_other_task";"job_other_task_conc";"job_benefits";"appl_chances";"appl_disability";"appl_gender";"appl_diversity";"appl_family";"appl_dualcareer";"appl_parttime_option";"appl_cost"
"11";"GK";"";"2020-01-15_praedoc_uni_erfurt.pdf";"1";"";"Erfurt";"Universität Erfurt";"Philosophische Fakultät der Universiät Erfurt";"Wissenschaftliche/r Mitarbeiter/in (m/w/d)";"";"";"2020-01-15";"2020-04-01";"0";"11";"";"0";"1";"0";"0";"1";"4";"0";"1";"0";"13";"";"0,5";"0";"2";"";"1";"Kommunikationswissenschaft; Gesellschaftskommunikation";"0";"1";"Lehre im Fach Kommunikationswissenschaft";"1";"0";"ausgezeichnete Kenntnisse und Erfahrungen in empirischen Methoden und Datenanalyse";"0";"0";"";"1";"1";"Kenntnisse im Bereich der Medienrezeptions- und Medienwirkungsforschung; Interesse am Forschungsfeld Gesundheitskommunikation und psychophysiologische Messungen";"0";"0";"";"1";"1";"Mitwirkung an der Einwerbung und Durchführung von Forschungsprojekten der Professur für KOmmunikationswissenschaft/ Soziale Kommunikation, insbesondere in den Bereichen Gesundheitskommunikation und psychophysiogolische Messungen";"1";"1";"Lehre im Fach Kommunikationswissenschaft";"0";"0";"";"0";"";"1";"1";"1";"ausgezeichente Englischkenntnisse";"1";"Bereitschaft zur Weiterqualifikation (promotion)";"0";"1";"1";"1";"0";"0";"0";"0";"2"
"12";"GK";"";"2020-01-15_praedoc_uni_wuerzburg.pdf";"1";"";"Würzburg";"Universität Würzburg";"Institut Mensch-Computer-Medien";"Wissenschaftliche(n) Mitarbeiter(in) im Bereich Rezeptions- und Wirkungsforschung (schwerpunkt Unterhaltungs- und/oder Werbeforschung)";"";"";"2020-01-15";"2020-04-01";"0";"10";"";"0";"3";"0";"0";"1";"3";"0";"1";"2";"13";"";"1";"0";"5";"";"1";"Kommunikationswissenschaft";"0";"1";"Lehre und Betreuung der Studierenden im Bachelor- und Masterstudiengang ""Medienkommunikation""; Unterhaltungsforschung und/oder Werbeforschung";"1";"1";"quantitative Methoden";"0";"0";"";"1";"1";"Mitarebit in Forschungsprojekten, Präsentieren und Publizieren der Forschungsergebnisse";"0";"0";"";"0";"0";"";"1";"1";"Lehre im Bachelor- und Masterstudiengang ""Medienkommunikation""";"1";"1";"Betreuung von Studenten";"0";"0";"1";"1";"1";"sehr gute Englischkenntnisse und pädagogische Eignung";"0";"";"angenehme Arbeitsatmosphäre, flexible Home-Office_Regelungen, sehr gut ausgestattete Arbeitsplätze und Forschungslabore, nachhaltige Unterstützung in Arbeit und Forschung in einem produktiven und international sichtbaren team";"1";"1";"1";"0";"0";"0";"0";"0"
"13";"GK";"";"2020-01-19_praedoc_uni_zuerich.pdf";"3";"";"Zürich";"Universität Zürich";"The University of Applied Science and Arts of Southern Switzerland (SUPSI) and the Department of Media and Communication Research (IKMZ)";"Ph.D. Student (w/m) in Communications/media in the domain of Information Literacy";"";"";"2020-01-19";"2020-01-31";"0";"11";"";"0";"1";"0";"1";"1";"3";"0";"0";"0";"0";"";"1";"0";"NA";"";"1";"Media and Communication Science; Education; Information Science";"0";"1";"online inforamtion search practices of late teenagers (age 16-20); online navigation data collection and analysis";"0";"0";"";"0";"0";"";"1";"1";"engaged in the development of online infoamtion search tasks and scenarios in Italien and German and in collaboration with data mining experts, in online navigation data collection and analysis";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"1";"1";"1";"working knowledge in Italian and German (B1 equivalent or more) and good command of English (B2 or more); team woring skills and collaborationskills; attitude to independent work, felxibility and motivation, fluency in the use of digital tools";"1";"academic presentations and articles and design and developement auf Open educational resources";"high- profile academic work in a proactive and dynamic team; engagement and learning in deifferent Swiss academic institutions (SUPSI,UZH,PHSZ); support and funding for the participation to academic conferences and workshops; possiblity to engage in short teaching experiences in teacher education";"0";"0";"0";"0";"0";"0";"0";"0"
"14";"GK";"";"2020-01-19_wimi_uni_passau.pdf";"1";"";"Passau";"Universität Passau";"Lehrstuhl für Digitale und Strategische Kommunikation";"Wissenschaftliche Mitarbeiterin/ Wissenschaftlicher Mitarbeiter (m/w/d)";"";"";"2020-01-19";"2020-05-01";"0";"11";"";"0";"1";"0";"1";"1";"2";"0";"1";"0";"13";"";"1";"0";"5";"";"1";"Sozialwissenschaft; Kommunikationswissenschaft";"0";"1";"Lehre in den Bereichen digitale und strategische Kommunikation;digitale und strategische Kommunikaton";"1";"1";"sehr gute Statistik- sowie qualitative und quantitative Methodenkenntnisse; Erhebung und Auswertung von qualitativen und quanitativen Daten";"1";"1";"Programmiererfahrung";"1";"1";"Mitwirkung an Forschungsprojekten (Planung, Drittmittel-Akquise, Durchführung und Publikation), Präsentataion der Forschungsergebnisse auf nationalen und internationalen Fachtagungen";"1";"1";"Drittmittel-Akquise";"0";"0";"";"1";"1";"Betreuung von Lehrveranstaltungen, Erfahrung in Lehre";"1";"1";"Betreuung von Lehrbeauftragten, Aufgaben der akademischen Selbstverwaltung";"1";"Publikationserfahrungen";"1";"1";"1";"sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift; sehr gute Kenntnisse in den Bereichen der strategischen und digitalen Kommunikation;";"1";"Kommunikative Fähigkeiten, Flexibilität, Organisations- und Teamfähigkeit, Eigeninitiative und Eigenverantwortung";"interessante, abwechslungsreiche und herausfordernde Tätigkeit im wissenschaftlichen Umfeld auf einem modernen, nur wenige Gehminuten von der historischen Altstadt entfernten und idylliscch am Inn gelegenen Universitätscampus; angenehmes Arbeitsklima in familienfreundlicher Umgebung";"1";"1";"1";"0";"0";"0";"1";"0"
"15";"GK";"";"2020-01-20_postdoc_lmu_muenchen.pdf";"1";"";"München";"LMU München";"Institut für Kommunikationswissenschaft und Medienforschung";"Postdoc (m/w/d) in Computational Journalism/ Media Audiences";"";"";"";"2020-04-01 or asap";"0";"12";"";"0";"0";"0";"0";"1";"6";"0";"0";"0";"13";"";"1";"0";"5";"";"1";"Kommunikationswissenschaft; verwandte Disziplin";"1";"1";"computational journalism and media audience";"1";"0";"research methods (e.g. content analysis, survey, interviewing, web analytics, survey experiments)";"1";"1";"strong quantitative research skills (e.g. SPSS or R)";"1";"1";"research and publishing";"0";"0";"";"0";"0";"";"1";"1";"joining Professor Thurman's unit";"0";"0";"";"0";"";"1";"1";"1";"fluency in English; strong interest in computational jounalism and/or researching media audiences";"1";"record of publication in the English language";"large and successful Media and Communications Department at one of Germany's highest-ranked universities; excellent support and conditions for early career researchers; work with generous funding for research-related travel and other research-related expenses";"0";"0";"0";"0";"0";"0";"0";"0"
"16";"GK";"";"2020-01-20_wimi_uni_paderborn.pdf";"1";"";"Paderborn";"Universität Paderborn";"Fakultät für Kulturwissenschaften";"wissenschaftliche Mitarbeiterin/ wissenschaftlicher Mitarbeiter (w/m/d)";"";"";"2020-01-20";"asap";"1";"11";"";"0";"1";"0";"1";"1";"2";"3";"3";"0";"13";"";"0,75";"1";"1";"";"1";"Medienwissenschaft, Erziehungswissenschaft; verwandte Disziplin";"0";"1";"Übernahme von Lehrveranstaltungen im Bereich der empirischen Medienforschung";"1";"1";"qualitative Methoden; Lehrveranstaltungen mit qualitativ methodischem Fokus";"0";"0";"";"0";"0";"";"1";"1";"Mitarbeit bei Forschungsanträgen";"0";"0";"";"1";"1";"qualitativer methoden Fokus im Bereich der empirischen Medienforschung";"1";"1";"Administration und Organisation des Lehrbereiches";"0";"";"1";"1";"1";"Kenntnisse in der Leseforschung bzw. Internetrecherchekompetenz, empirisch ausgerichtetes Qualifikationsvorhaben und Kenntnisse im bereich der Medienforschung sind ausdrücklich erwünscht";"1";"Mitarbeit im BMBF-Projekt DigHomeE (Digital Home Learning Enviroment), Erhebung videographischer Materialien, Unterstützung bei der Auswertung, Beteilingung and projektbasierten Publikationen und Vorträgen";"lebendiges, familienfreundliches und chancengerechtes Arbeitsumfeld mit kurzen Entscheidungswegen und vielfältigen Möglichkeiten";"1";"1";"1";"0";"1";"0";"0";"0"
"17";"GK";"";"2020-01-24_lehrauftrag_uni_hohenheim.pdf";"1";"";"Hohenheim";"Universität Hohenheim";"Institut für Kommunikationswissenschaften";"Lehrbeauftragte/r (m/w/d) für Medienpsychologie";"";"";"";"2020-10-01";"0";"30";"Lehrauftrag";"0";"0";"0";"0";"1";"NA";"NA";"0";"0";"30";"Lehrauftrag";"1";"0";"6";"";"1";"Psychologie; Kommunikationswissenschaft; verwandte Disziplin";"1";"1";"Social Media Communication, Medienpsychologie";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"Vorerfahrung, Durchführung und Vorbereitung der Lehrveranstaltungen, Vorbereitund und Korrektur der Klausuren, Benutung, Betreuung von Studierenden im Rahmen der Lehrveranstaltung";"0";"0";"";"1";"Praxiserfahrung als ehemalige Studierende";"0";"0";"0";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"18";"GK";"";"2020-01-24_w3_uni_mannheim.pdf";"1";"";"Mannheim";"Universität Mannheim";"Philosophische Fakultät am Institut für Medien- und Kommunikationswissenschaften";"eine Professur (W3)""Digitale Kommunikation""";"Digitale Kommunikation";"";"2020-01-24";"2021-02-01";"0";"24";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"3";"";"1";"0";"NA";"";"0";"Soziologie; Media Studies; Visual Studies; verwandte Disziplin";"0";"1";"digitale Kommunikation";"1";"0";"exzellente Kenntnisse empirischer Forschungsmethoden";"0";"0";"";"1";"1";"Durchführung eigener Forschungsvorhaben, innovative Forschung";"1";"1";"Einwerbung von Drittmittelstellen";"0";"0";"";"1";"1";"interdisziplinäre Lehrangebote";"0";"0";"";"1";"Publikationserfahrung (auch auf englisch)";"0";"0";"0";"";"0";"";"0";"1";"1";"1";"0";"1";"0";"0";"0"
"19";"GK";"";"2020-01-25_praedoc_tu_chemnitz.pdf";"1";"";"Chemnitz";"Technische Universität Chemnitz";"";"Doctoral Researcher in Visual Sociology (m,f,d)";"";"";"";"2020-03-01";"0";"11";"";"0";"0";"0";"0";"1";"3";"10";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"Kommunikationswissenschaft; Medienwissenschaft; Soziologie; Politikwissenschaft";"1";"1";"visual sociology, human interacting with embroidied technologies";"1";"0";"qualitative methods";"0";"0";"";"1";"1";"research in the CRC 1410 Hybrid Societies interaction with Embrodied Digital technologies (EDTs)";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"fluent in Englis (written and spoken), strong interest in the analysis of non-verbal communication, expertise in visual sociology or Sociology of Knowledge or in a smiliar subject area";"0";"research activities and actively participate, (in research colloquia, lecture series, and workshops...); including the enrollment in the CRC's doctoral program";"0";"1";"1";"1";"1";"0";"0";"0";"0"
"20";"GK";"";"2020-01-27_postdoc_fu_berlin.pdf";"1";"";"Berlin";"Freie Universität Berlin";"Fachbereich Politik- und Sozialwissenschaften, Institut für Publizistik- und Kommunikationswissenschaft";"Wiss. Mitarbeiter/-in (Postdpc) (m/w/d) Vollzeitbeschäftigung befristet auf 3 Jahre Entgeltgruppe 13 TV-L FU Kennung: Wiss. Mitarbeiterin/ Wiss. Mitarbeiter Postdoc (TV-L, E13, 100%)";"";"2020-01-06";"2020-01-27";"";"";"12";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"1";"1";"NA";"";"1";"Komminikationswissenschaft; Journalistik";"0";"1";"Entstehung performativer Öffentlichkeitsarbeit, Media Practise, digitale Medien und Journalismus";"1";"0";"Anwendung und Entwicklung qualitativer Methoden der Journalismusforschung, Entwicklung und Anwendung digitaler Methoden für journalistische Archive und/oder soziale Medien";"0";"0";"";"1";"1";"Projektarbeit um die Silvesternacht 2016 und die #metoo- Debatte in Deutschland; Forschungsarbeiten";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"1";"Erfahrung in der Projektorganisation und -administration";"1";"1";"1";"Vorkenntnisse in Methoden und Anwendungsfelder praxistheoretischer Forschung";"1";"teilnehmende Beobachtungen, Ethnographien, eigenständige internationale Publikationen im Bereich der Journalismusforschung, neuer Öffentlichkeiten und/oder Gender Media Studies";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"21";"GK";"";"2020-01-27_praedoc_fu_berlin.pdf";"1";"";"Berlin";"Freie Universität Berlin";"";"Wiss. Mitarbeiter/-in (preadoc) (m/w/d) mit 65%-Teilzeitbeschäftigung befristet auf 3 Jahre Entgeltgruppe 13 TV-L FU Kennung: WIss. Mitarbeiterin/ Wiss. Mitarbeiter Preadoc (TV-L, E13, 65%)";"";"2020-01-06";"2020-01-27";"";"";"11";"";"0";"1";"0";"1";"1";"3";"0";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"Medienwissenschaft; Kommunikationswissenschaft; Journalistik; Design; Medientechnik";"1";"1";"Entstehung performativer Öffentlichkeitsarbeit, Media Practise, digitale Medien und Journalismus";"1";"0";"Kenntnisse in der Anwendung digitaler Methoden, Vorkenntnisse in der Anwendung qualitativer Methoden in der Journalismusforschung";"0";"0";"";"1";"1";"Wissenschaftliche Mitarbeit im DFG-Projekt ""Journalism Challenged"", Durchführung einer Fallstudie";"0";"0";"";"0";"1";"Mitarbeit im Rahmen des drittmittelfinanzierten Forschungsprojektes";"0";"0";"";"0";"0";"";"1";"Erfahrung in der Projektorganisation und -mitarbeit in der universitären Forschung oder in einem außeruniversitären Kontext";"1";"1";"1";"sehr guter Hochschulabschluss";"";"Gender Media Studies";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"22";"GK";"";"2020-01-27_w2_hs_bonn.pdf";"1";"";"Bonn";"Hochschule Bonn-Rhein-Sieg";"Fachbereich Elektrotechnik, Machinenbau und Technikjournalismus";"Professur (d/m/w) für audiovisuelleMedien und digitale Formate (W2)";"Audiovisuelle Medien und digitale Formate";"";"";"";"";"23";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"2";"";"1";"0";"NA";"";"1";"Kommunikationswissenschaft";"1";"1";"audiovisuelle Medien und digitale Formate; Videoproduktion; Dramturgie u. Storytelling";"0";"0";"";"0";"0";"";"1";"1";"Forschungsaktivitäten des Fachbereichs im medialen Sektor";"1";"1";"Einwerben von Drittmitteln für Forschungs- und Entwicklungsprojekten";"0";"0";"";"1";"1";"Übernahme von Lehrveranstaltungen in den Themengebieten audiovisuelle Medien, Videoproduktion, Dramaturgie und Storytelling in digitalen Formaten; führende Lehrveranstaltungen in den Bachelorstudiengägen ""Technikjournalismus"" und ""visuelle Technikkommunikation und im Masterstudiengang ""Technik- und Innovationskommunikation";"1";"1";"Übernahme von Funktionen i.d. akademischen Selbstverwaltung";"1";"in einem oder mehreren Bereichen der Cross Media, der Konzeption und Produktion von audiovisuellem Content für digitale Medien, multimedialem Storytelling, Social Media oder der Film-/Fernsehproduktion und disbezügliche Formate";"1";"1";"1";"Lehrveranstaltungen auf Englisch und Deutsch";"1";"Aufbau und Weiterentwicklung des Studienangebots, innovative Lernformen,Digitalisierung der Lehre, wissenschaftliches Publizieren";"flexible Arbeitszeitmodellen für Familien, Home Office, Betreuungsmöglichkeiten für Kinder und Ferienkurse, Fort- und Weiterbildungsmöglichkeiten zur fachlichen und persönlichen Weiterbildung, Jobticket für die Region Köln/Bonn, Bibliothek und Mensa, einzigartige Standortvorteile";"1";"1";"1";"0";"1";"0";"0";"0"
"23";"GK";"";"2020-01-27_wimi_lmu_muenchen.pdf";"1";"";"München";"LMU München";"Sozialwissenschaftliche Fakultät, Institut für Kommunikationswissenschaft und Medienforschung)";"Wissenschaftlicher/r Mitarbeiter/in (w/m/d) (Prädoc oder Postdoc)";"";"";"2020-01-27";"2020-03-01 oder 2020-04-01";"0";"10";"";"0";"0";"0";"0";"1";"2";"0";"1";"1";"13";"";"0,75";"1";"NA";"";"1";"Kommunikationswissenschaft";"0";"1";"Weiterentwicklung zur Messung von Meinungsmacht im Internet, Forschungserfahrung";"1";"1";"computergestützte Inhaltsanalyse; quantitative Methoden der Online-Forschung und/oder Medienregulierung";"0";"0";"";"1";"1";"Forschungserfahrung im Bereich (digital) politische Kommunikation und (computerunterstützte) Inhaltsanalyse; das Projekt umfasst die Weiterentwicklung von Indikatoren zur Messung von Meinungsmacht, die die spezifischen Bedingungen von Online-Umgebungen berücksichtigen; Indikatoren, Systematisierung und (inhaltsanalytische) Beschreibung von für die politische Meinungsbildung in Online-Umgebungen relevanten Akteuren";"0";"0";"";"0";"1";"Abwicklung des Projekts";"0";"1";"Beteiligung an üblichen Aufgaben des Lehrbereichs sind möglich und erwünscht";"0";"0";"";"0";"";"1";"1";"1";"hoch motiviert und einsatzfreudig, selbstständige Arbeit und Teamfähigkeit";"0";"";"Möglichkeit zur Weiterqualifikation, zentraler Arbeitsplatz in München und sehr gut mit öffentlichen Verkehrsmitteln und dem Fahrrad erreichbar";"1";"1";"1";"0";"0";"0";"1";"0"
"24";"GK";"";"2020-01-28_wimi_fu_berlin.pdf";"1";"";"Berlin";"Freie Universität Berlin";"Institut für Üublizistik- und Kommunikationswissenschaft, Fachbereich Politik- und Sozialwissenschaft";"Wiss. Mitarbeiter/-in (m/w/d) mit 65%-Teilzeitbeschäftigung befristet auf 32 Monate";"";"2020-01-06";"2020-01-28";"asap";"1";"11";"";"0";"0";"0";"0";"1";"2";"7";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"einschlägig";"0";"1";"Öffentliche Kommunikation über transnationale Wettbewerbsereignisse in Social media und ihre Vorhersagekraft";"1";"1";"sozialwissenschaftliche Forschungsmehtoden, Bereitschaft zur Weiterqualifizierung im Methodenbereich";"0";"0";"";"1";"1";"Wissenschaftliche Mitarbeit im DFG-Projekt, Mitarbeit an der Konzeption, Durchführung, Asuwertung und Präsentation einer quantitativen Inhaltsanalyse von Texten aus sozialen Medien und aus sozialen Medien und von Nachrichten-Websites über drei europäische Ereignisse";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"Betreuung und Anleitung von studentischen Hilfskräften bei Codierarbeiten";"0";"";"1";"1";"1";"sehr gute Englischkenntnisse, spanisch Kenntnisse, Engagement und Sorgfalt";"1";"Zusammenarbeit mit den Kolleg*innen der Informatik";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"25";"GK";"";"2020-01-29_w3_paderborn.pdf";"1";"";"Paderborn";"Universität Paderborn";"Fakultät der Kulturwissenschaften, Institut für Medienwissenschaften";"W 3 -Universitätsprofessur (w/m/d)";"Mediensysteme und Medienorganisation";"";"2020-01-29";"2020-04-01";"0";"24";"";"0";"0";"0";"0";"2";"NA";"NA";"0";"0";"3";"";"1";"0";"NA";"";"1";"Kommunikationswissenschaft; verwandte Disziplin";"1";"1";"Mediensysteme und Medienorganisationen, Medienökonomie";"0";"0";"";"0";"0";"";"1";"1";"eigenständiges Forschungsprofil im Bereich Medienökonomie";"1";"1";"Kooperationen und Initiativen für internationale Forschungsvorhaben";"0";"0";"";"1";"1";"eigenständiges Lehrprofil im Schwerpunkt Medienökonomie in medien- und kommunikationswissenschaftlicher Lehre; weitere angebotene Studiengänge, insbesondere in den medienökonomischen Bachelor-Studiengängen";"1";"1";"Organisation des Gamelab, Mitarbeit in der universitären Selbstverwaltung";"0";"";"1";"1";"1";"wissenschaftliche Gebiete, in denen der/die Stelleninhaber/in ausgewiesen sein sollte: Rolle und Funktion von Medien im digitalen Kapitalismus, Historisch-kulturelle Perspektiven auf medienökonomische Entwicklung, Analyse von Medienorgansisationen und Medienpolitik, soziale und kulturelle Ökonomien des Medialen, empirische Medienforschung, Kultur- bzw. kommunikationswissenschaftliche Perspektiven auf ökonomische Phänomene";"1";"Mitarbeit in der konzeptionellen Entwicklung der vom Institut angebotenen Studiengänge, Kooperation mit der Fakultät für Wirtschaftswissenschaften";"lebendiges, familienfreundliches und chancengerechtes Arbeitsumfeld mit kurzen Entscheidungswegen und vielfältigen Möglichkeiten";"1";"1";"1";"0";"1";"0";"0";"0"
"27";"GK";"";"2020-02-01_wimi_zuerich.pdf";"3";"";"Zürich";"Universität Zürich";"Institut für Kommunikationswissenschaft und Medienforschung (KMZ)";"Wissenschaftliche/r Mitarbeiter/in 50-80%";"";"";"2020-02-01";"asap";"1";"11";"";"0";"0";"0";"0";"1";"1";"0";"1";"";"0";"";"0,8";"1";"NA";"";"1";"Geisteswissenschaftliche Disziplin; Sozialwissenschaftliche Disziplin";"0";"1";"Medienqualität";"1";"0";"sehr gute Statistikkenntnisse";"0";"0";"";"1";"1";"Mitarbeit in verschiedenen Forschungsprojekten, Forschungserfahrung";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"administrative Tätigkeiten";"0";"";"1";"1";"1";"Begeisterung für wissenschaftliche Arbeit, Erfahrung in Analyse von Journalismus und Medienqualität oder die bereitschaft, sich intensiv auf dieses Thema einzulassen, Erfahrung mit/Interesse für Forschung zu Medieninhalten und deren Aufbereitung für die breite Öffentlichkeit, Verbindung von Inhalts- und Mediennutzungsdaten,gute Deutsch- und Englischkenntnisse";"1";"Konferenzteilnehmen und Publikationen";"breites Spektrum an kommunikationswissenschaftlicher Perspektiven in den Bereichen Inhalts- und Nutzungsforschung, reichhaltige Publikationsmöglichkeitenauf der Grundlage bereits existierender Datensätze, Tätigkeiten an der Schnittstelle zwischen Wissenschaft und Gesellschaft, forschungsorientiertes, umsetzungsstarkes und dynamisches team, angenehme Arbeitsatmosphäre und inspirierendes intellektuelles Klima, herausragendes Forschungs- und Lehrumfeld mit exzellenter Ausstattung am fög";"0";"0";"0";"0";"0";"0";"0";"0"
"28";"GK";"";"2020-02-02_wimi_hmkw_koeln.pdf";"1";"";"Köln";"HMKW Köln";"Fachbereich Journalismus und Kommunikation";"";"";"";"";"2020-04-01";"0";"11";"";"0";"0";"0";"1";"1";"1";"0";"0";"0";"13";"";"0,5";"0";"NA";"";"1";"Kommunikationswissenschaft; vergleichbaren Sozialwissenschaft mit Medien und Kommunikationsbezug";"0";"1";"Medien";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"1";"Erfahrungen im praktischen Journalismus, z.B. als freie/r Mitarbeiter/in";"1";"1";"1";"wissenschaftliches Arbeiten";"0";"";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"29";"GK";"";"2020-02-14_wimi_uni_hohenheim.pdf";"1";"";"Hohenheim";"Universität Hohenheim";"Fachgebiet für interaktive Medien- und Onlinekommunikation";"Wissenschaftlicher Mitarbeiter (m/w/d, TV-L E13, 50%)";"";"";"2020-02-14";"2020-03-01";"0";"11";"";"0";"1";"0";"0";"1";"1";"11";"1";"0";"13";"";"0,5";"0";"NA";"";"1";"Kommunikationswissenschaft; Psychologie; verwandte Sozialwissenschaft";"0";"1";"öffentliche Online-Kommunikation";"1";"1";"sehr gute Kenntnisse empirischer Forschungsmethoden";"1";"1";"überdurchschnittliche Computerkenntnisse (SPSS, Powerpoint, Word, Excel)";"1";"1";"Mitarbeit in Forschungsprojekten, theoretische und empirische Forschung zur öffentlichen Online-Kommunikation";"0";"0";"";"0";"0";"";"1";"1";"Lehre zur öffentlichen Online-Kommunikation";"0";"0";"";"0";"";"1";"1";"1";"theoretische Kenntnisse und ggf. praktische Erfahrung zu öffentlicher Online-Kommunikation und zur strategischen Kommunikation (PR und/oder Werbung), sehr gute Englischkenntnisse";"0";"";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"30a";"GK";"";"2020-02-15_wimi_uni_augsburg.pdf";"1";"";"Augsburg";"Universität Augsburg";"Institut für Medien, Wissen und Kommunikation, Lehrstuhl für Kommunikationswissenschaft mit Schwerpunkt Rezeption und Wirkung";"eine Postdoc-Stelle als wissenschaftliche/r Mitarbeiter/in (m/w/d), 100% oder zwei Promotionsstellen als wissenschaftliche/r Mitarbeiter/in (m/w/d), 50% (Entgeldgruppe 13 TV-L)";"";"";"2020-02-15";"2020-05-01";"0";"11";"";"0";"3";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,5";"0";"NA";"";"1";"Kommunikationswissenschaft; Psychologie; verwandte Sozialwissenschaft";"1";"1";"Gesundheitskommunikation";"1";"0";"sehr gute Kenntnisse in quantitativen empirischen Methoden";"0";"0";"";"1";"1";"Durchführung und Auwertung von Studien innerhalb des Forschungsprojektes";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"sehr gute Beherrschung der englischen Sprache";"0";"";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"30b";"GK";"";"2020-02-15_wimi_uni_augsburg.pdf";"1";"";"Augsburg";"Universität Augsburg";"Institut für Medien, Wissen und Kommunikation, Lehrstuhl für Kommunikationswissenschaft mit Schwerpunkt Rezeption und Wirkung";"eine Postdoc-Stelle als wissenschaftliche/r Mitarbeiter/in (m/w/d), 100% oder zwei Promotionsstellen als wissenschaftliche/r Mitarbeiter/in (m/w/d), 50% (Entgeldgruppe 13 TV-L)";"";"";"2020-02-15";"2020-05-01";"0";"11";"";"0";"3";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,5";"0";"NA";"";"1";"Kommunikationswissenschaft; Psychologie; verwandte Sozialwissenschaft";"1";"1";"Gesundheitskommunikation";"1";"0";"sehr gute Kenntnisse in quantitativen empirischen Methoden";"0";"0";"";"1";"1";"Durchführung und Auwertung von Studien innerhalb des Forschungsprojektes";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"sehr gute Beherrschung der englischen Sprache";"0";"";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"30c";"GK";"";"2020-02-15_wimi_uni_augsburg.pdf";"1";"";"Augsburg";"Universität Augsburg";"Institut für Medien, Wissen und Kommunikation, Lehrstuhl für Kommunikationswissenschaft mit Schwerpunkt Rezeption und Wirkung";"eine Postdoc-Stelle als wissenschaftliche/r Mitarbeiter/in (m/w/d), 100% oder zwei Promotionsstellen als wissenschaftliche/r Mitarbeiter/in (m/w/d), 50% (Entgeldgruppe 13 TV-L)";"";"";"2020-02-15";"2020-05-01";"0";"12";"";"0";"3";"0";"0";"1";"3";"0";"0";"0";"13";"";"1";"0";"NA";"";"1";"Kommunikationswissenscahft; Medienpsychologie; Musikwissenschaft";"1";"1";"Gesundheitskommunikation";"1";"0";"sehr gute Kenntnisse in quantitativen empirischen Methoden";"0";"0";"";"1";"1";"Durchführung und Auwertung von Studien innerhalb des Forschungsprojektes";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"sehr gute Beherrschung der englischen Sprache";"0";"";"0";"1";"1";"1";"0";"0";"0";"1";"0"
